input_text,target_text
"Artículo 2144;-17 - La venta de cosa ajena es nula, y el vendedor es responsable de los reparación de daños si actúa con mala fe o mala fe; habiendo de tenerse en cuenta lo que se dispone en el Título relativo al Registro Público para los adquirentes de buena fe.;","string dolo = ""proceda con dolo o mala fe frente"";"""
"Artículo 2144;-18 - La venta de cosa ajena es nula, y el vendedor es responsable de los indemnización compensatoria si actúa con mala fe o mala fe; teniendo que tenerse en cuenta lo que se dispone en el Título relativo al Registro Público para los adquirentes de buena fe.;","string dolo = ""proceda con dolo o mala fe frente"";"""
"Artículo 2144;-19 - La venta de cosa ajena es nula, y el vendedor es responsable de los reparación de daños si actúa con mala fe o mala fe; correspondiendo tenerse en cuenta lo que se dispone en el Título relativo al Registro Público para los adquirentes de buena fe.;","string dolo = ""proceda con dolo o mala fe frente"";"""
"Artículo 2144;-20 - La venta de cosa ajena es nula, y el vendedor es responsable de los reparación de daños si opera con dolo o mala fe; correspondiendo tenerse en cuenta lo que se dispone en el Título relativo al Registro Público para los adquirentes de buena fe.;","string dolo = ""proceda con dolo o mala fe frente"";"""
"Artículo 2145; - El contrato quedará revalidado, si antes de que tenga lugar la evicción, adquiere el vendedor, por cualquier título legítimo, la propiedad de la cosa vendida.;","string revalidado = ""quede revalidado si antes de la evicción adquiere la propiedad"";"""
"Artículo 2146; - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los daños y perjuicios si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-1 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los compensación por pérdidas si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-2 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los resarcimiento económico si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-3 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los reparación de daños si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-4 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los indemnización compensatoria si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-5 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los indemnización compensatoria si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-6 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los reparación de daños si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-7 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los resarcimiento económico si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-8 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los resarcimiento económico si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-9 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los indemnización compensatoria si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-10 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los resarcimiento económico si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-11 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los indemnización compensatoria si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-12 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los resarcimiento económico si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-13 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los indemnización compensatoria si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-14 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los indemnización compensatoria si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-15 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los indemnización compensatoria si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-16 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los indemnización compensatoria si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-17 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los indemnización compensatoria si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-18 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los compensación por pérdidas si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-19 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los resarcimiento económico si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2146;-20 - La venta de cosa o derechos litigiosos no está prohibida; pero el vendedor que no declare la circunstancia de hallarse la cosa en litigio, es responsable de los resarcimiento económico si el comprador sufre la evicción, quedando además, sujeto a las penas respectivas.;","string cosaLitigiosa = ""venda cosas o derechos litigiosos"";"" string noDeclaraLitigio = ""no declare la circunstancia de hallarse la cosa en litigio"";"" string eviccionLitigio = ""es responsable de los daños y perjuicios si sufre la evicción"";"""
"Artículo 2147; - Tratándose de la venta de determinados bienes, como los pertenecientes a las personas menores de dieciocho años o personas que no tengan la capacidad para comprender el significado del hecho, los de propiedad pública, los empeñados o hipotecados, etc., deben observarse los requisitos exigidos por la Ley para que la venta sea perfecta.;","string bienesEspecificos = ""venda bienes de menores de edad, incapacitados, de propiedad pública, empeñados o hipotecados"";"" string noRequisitosLegales = ""no observa los requisitos exigidos por la Ley para que la venta sea perfecta frente"";"""
"Artículo 2148; - Los extranjeros y las personas morales no pueden comprar bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-1 - Los extranjeros y las personas morales no pueden hacerse con bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-2 - Los extranjeros y las personas morales no pueden obtener bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-3 - Los extranjeros y las personas morales no pueden adquirir bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-4 - Los extranjeros y las personas morales no pueden obtener bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-5 - Los extranjeros y las personas morales no pueden obtener bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-6 - Los extranjeros y las personas morales no pueden hacerse con bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-7 - Los extranjeros y las personas morales no pueden obtener bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-8 - Los extranjeros y las personas morales no pueden obtener bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-9 - Los extranjeros y las personas morales no pueden hacerse con bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-10 - Los extranjeros y las personas morales no pueden adquirir bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-11 - Los extranjeros y las personas morales no pueden procurarse bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-12 - Los extranjeros y las personas morales no pueden hacerse con bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-13 - Los extranjeros y las personas morales no pueden procurarse bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-14 - Los extranjeros y las personas morales no pueden procurarse bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-15 - Los extranjeros y las personas morales no pueden obtener bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-16 - Los extranjeros y las personas morales no pueden procurarse bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-17 - Los extranjeros y las personas morales no pueden obtener bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-18 - Los extranjeros y las personas morales no pueden adquirir bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-19 - Los extranjeros y las personas morales no pueden procurarse bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2148;-20 - Los extranjeros y las personas morales no pueden obtener bienes raíces, sinon sujetándose a lo dispuesto en el artículo 27 de la Constitución Política de los Estados Unidos Mexicanos, y en sus Leyes Reglamentarias.;","string compraBienesRaices = ""compre bienes raíces"";"""
"Artículo 2151; - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden comprar los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-1 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden procurarse los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-2 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden obtener los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-3 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden procurarse los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-4 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden procurarse los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-5 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden adquirir los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-6 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden procurarse los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-7 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden adquirir los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-8 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden adquirir los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-9 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden adquirir los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-10 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden hacerse con los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-11 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden adquirir los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-12 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden adquirir los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-13 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden hacerse con los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-14 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden procurarse los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-15 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden procurarse los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-16 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden hacerse con los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-17 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden adquirir los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-18 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden adquirir los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-19 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden procurarse los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
"Artículo 2151;-20 - Los Magistrados, los Jueces, el Ministerio Público los Defensores Oficiales, los Abogados, los Procuradores y los peritos no pueden obtener los bienes que son objeto de los juicios en que intervengan. Se exceptúa la venta o cesión de acciones hereditarias cuando sean coherederas las personas mencionadas, o de derechos a que estén afectos bienes de su propiedad.;","string compraJuicios = ""compre bienes que son objeto de los juicios"";"" string ventaHerencia = ""venda o ceda acciones hereditarias"";"""
Artículo 2152; - Los hijos sujetos a patria potestad solamente pueden vender a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-1 - Los hijos sujetos a patria potestad solamente pueden transmitir a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-2 - Los hijos sujetos a patria potestad solamente pueden ceder a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-3 - Los hijos sujetos a patria potestad solamente pueden enajenar a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-4 - Los hijos sujetos a patria potestad solamente pueden traspasar a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-5 - Los hijos sujetos a patria potestad solamente pueden traspasar a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-6 - Los hijos sujetos a patria potestad solamente pueden transmitir a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-7 - Los hijos sujetos a patria potestad solamente pueden enajenar a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-8 - Los hijos sujetos a patria potestad solamente pueden ceder a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-9 - Los hijos sujetos a patria potestad solamente pueden ceder a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-10 - Los hijos sujetos a patria potestad solamente pueden enajenar a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
Artículo 2152;-11 - Los hijos sujetos a patria potestad solamente pueden enajenar a sus padres los bienes que adquiera por su trabajo.;,"string patriaPotestad = ""venda bienes a sus padres"";"""
